"year","ff205a","ff205b","ff209a","ff209b","ff213a","ff213b","ff220a","ff220b","ff251a","ff252a","ff252b","ff254a","ff254b","ff259a","ff259b"
1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971953246875729,1.02435758007088
1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996274110061797,1.03953319389997
1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94922672644403,1.0212484636154
1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986611983895244,1.02614460476859
1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983360667761614,0.831524792189469
1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975439468122854,0.836701188970938
1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01253485393552,0.891823228023932
1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05165699212768,1.22502934049833
1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04005410866272,1.00095568781523
1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03822116942743,1.03856218095909
1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969105378619493,0.855260382591278
1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04433101377486,1.18952184429792
1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06445578247167,1.20666780675628
1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05831972984421,1.28264705501881
1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98936024975427,1.00998695825391
1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941891520347041,0.886043648982444
1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02755171882938,1.04237716001155
1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07252202012469,1.05664373091012
1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0949802259287,1.16566390516523
1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10390884696843,1.24248607132188
1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09307936596914,1.28613954141401
1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04062939739597,1.23639730937987
1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956613731247542,1.04836481586058
1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995492060994014,0.887375245795219
1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00037818783444,0.99093706744126
1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04615377278255,1.08223789754021
1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12263629445567,1.29034371226414
1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06997801812548,1.23251458354607
1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01491747957383,1.06839058900312
1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04791459778326,1.1300126889648
1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986701256398977,1.17051277673646
1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914668497098404,0.927804584688392
1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927825298345293,0.714350551895616
1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986467632521999,0.790777299603996
1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990996571695892,0.749256223758693
1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870701370792825,0.7625171020432
1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01914293380915,1.08148076328334
1044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03649785944322,1.09575571072741
1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01776564138375,1.12962200855504
1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03058099883684,1.05587444486682
1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992660888354271,0.895886385049667
1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02685084784659,1.02313019164561
1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980628415055663,0.970455605566792
1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994565568257053,0.819853382225076
1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01391880800449,0.989056881215455
1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987180840498955,0.978946630653768
1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977628956525866,0.872849197356489
1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02065860328738,1.04699124235105
1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996725608687018,1.014318508493
1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998362709283356,0.989887402667871
1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984375053836044,1.0403721297197
1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984430798702633,1.06468084978055
1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97350291548776,0.735159521593758
1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920441652292803,0.87226510601002
1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03618743358459,1.05710974702269
1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0245213868905,1.02075295088128
1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962474667889111,0.966646878215276
1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.946624016360994,0.972119375586864
1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936890145222803,1.04890711807244
1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95034812924131,0.860642825321514
1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979542730757436,0.956225185331036
1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939382131128144,0.847267578704894
1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05116777215644,1.06568433031904
1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0545799375917,1.21898944129393
1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935204030242215,1.19904371608067
1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97017729208485,1.12507437533114
1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908712285069432,1.00887798199225
1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87451825718802,0.71022546941368
1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881636579599296,0.786654392301468
1076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897354771763206,0.83048533402256
1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929652178820288,0.723839093423996
1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759050267546628
1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04950065239921
1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906900505932316
1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667277084721938
1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804630117888798
1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775900339908475
1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07128848551891
1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925251485058018
1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02902935661279
1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94550126338282
1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.817395860826241
1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808273150905527
1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809702492278326
1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782501886347543
1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939864579811006
1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934721037090732
1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958558446332251
1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926424063633701
1096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00453052254855
1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12265982764677
1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989553808979182
1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06569168048485
1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12071503449904
1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15467818858328
1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04001101636657
1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0064079824078
1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12221546506416
1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07012377005945
1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912731385788786
1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02297321398189
1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09506655841326
1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16995396250162
1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8055640706832
1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03946304636815
1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19352987457028
1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23231007604208
1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22039969556013
1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990594041252268
1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02773757298852
1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16950235845153
1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1183582489026
1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950028332341313
1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94207810397377
1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897396229328748
1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07154206944476
