"year","ff203a","ff203b","ff207a","ff207b","ff222a","ff222b","ff225a","ff225b","ff251a","ff253a","ff253c","ff256a","ff256b","ff259a","ff259b"
1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06717614557375
1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974107818116274
1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851299062806675
1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892810113704215
1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02841997704325
1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05500543283799
1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933521649592442
1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03557772574986
1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984852306788144
1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10592153683049
1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18388656344571
1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14869300656157
1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11921355817702
1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37153577620716
1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21292363535105
1137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18760181136127
1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30056275463058
1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03159810017366
1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15501534998079
1141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19085067372089
1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15925139904382
1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15280543859794
1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.817077767843714
1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986939999785426
1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912852524484898
1147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08284350630101
1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937909732283221
1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21520644806006
1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889553518390264
1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888033561126172
1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952415918517975
1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954447034441534
1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995667822595624
1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881878734414349
1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951999239697692
1157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02322438693384
1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00378834884684
1159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15181422825158
1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961407707439814
1161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05391775674371
1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2420926651949
1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988797784924043
1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80362586220262
1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981518980801129
1166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04077326912357
1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00946667929075
1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08914426238708
1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913549310078993
1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04721878461693
1171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0588057801777
1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1252567855452
1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960626209589028
1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948051383099797
1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84521494930484
1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77499470256216
1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.841389788595564
1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838006553069876
1179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962378169767932
1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05380131585868
1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919380512766945
1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879175011204997
1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04034940119293
1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981116339490995
1185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985505582543093
1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866534785381545
1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895865622117131
1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791626595401174
1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614347169411806
1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764583968842317
1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935426738583132
1192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91880351776566
1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04323120018442
1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975518854998985
1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511045814660108
1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993589249673352
1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804034719062634
1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7865441772607
1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01012294738886
1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980434795443249
1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23594551567711
1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853537568349566
1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02203298646099
1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13527273190496
1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14557439585223
1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01632504513515
1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910641849216906
1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888017442991176
1209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14757818374171
1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10525872941713
1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03602151378551
1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941922650353084
1213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11553844027288
1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02927557476258
1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925016418877843
1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06627214901095
1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19221105095767
1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08215054775938
1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18053475373134
1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14587294486142
1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25221753141766
1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941285509149981
1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00180461273666
1224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985770704121779
1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970455468910543
1226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924824691682046
1227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00489362019417
1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929599478143857
1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865626878611148
1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901574278652467
1231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949081695122922
1232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979104647584418
1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21191394813938
1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12979482629513
1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071794446731
1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02688180699284
1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1804630902073
1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964509681316102
1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10910198592669
1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03504025241986
1241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971759061335507
1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972846748363558
1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968553892200246
1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04328013552537
1245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12609819879657
1246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10709119291698
1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16349018578233
1248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11609504772969
1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987280951154773
1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11540067812689
1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21158321351828
1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01555284721955
1253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26805671862696
1254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11066267858144
1255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910286432010829
1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773639773323082
1257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933881828179842
1258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892670175815362
1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885478109180764
1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953504265787763
1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894154716668952
1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839669625963607
1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628183441921966
1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888992517032316
1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1125421696326
1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01771818361807
1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919944322298203
1268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10840661677032
1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989668624920675
1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999272606971058
1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990591432575883
1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03030500709979
1273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07651210307366
1274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988388805722109
1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10105030264397
1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951900648547488
1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02995450951578,NA,NA,1.09520165354512
1278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965310457954444,NA,NA,1.01022609990582
1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931739939496064,NA,NA,0.90662910485943
1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912585333914827,NA,NA,0.943883935498702
1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875871787049493,NA,NA,0.811507332544332
1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903456564938285,NA,NA,0.914986299475419
1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941590289025464,NA,NA,0.999082274673169
1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02902994402565,NA,NA,1.00608791932159
1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11546214248821,NA,NA,0.892239904644461
1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05255090000675,NA,NA,1.02139718959648
1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950896909399047,NA,NA,0.894396583348649
1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994729990137513,NA,NA,1.02386909291648
1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02246274219485,NA,NA,0.958976837679051
1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986146323304626,NA,NA,0.918724896479388
1291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976519549303692,NA,NA,1.03608461503021
1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08253268565866,NA,NA,1.13473645009178
1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04495181354229,NA,NA,0.839876386637191
1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09666067345386,NA,NA,1.16005819535726
1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11282296494733,NA,NA,1.14009893611847
1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04782040192306,NA,NA,NA
1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954185447247823,NA,NA,NA
1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03497505097323,NA,NA,NA
1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03501121317204,NA,NA,NA
1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87406160497475,NA,NA,NA
1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920191604635694,NA,NA,NA
1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929540689251467,NA,NA,NA
1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874952381203793,NA,NA,NA
1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04262565198615,NA,NA,NA
1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02492707286196,NA,NA,NA
1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05790690550989,NA,NA,NA
1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08338922798585,NA,NA,NA
1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10450216240009,NA,NA,NA
1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10988990961179,NA,NA,NA
1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996160804319172,NA,NA,NA
1311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07267613123744,NA,NA,NA
1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981952767009386,NA,NA,NA
1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941148928815043,NA,NA,NA
1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973328216976823,NA,NA,NA
1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00476762442096,NA,NA,NA
1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06939220835463,NA,NA,NA
1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964923643224367,NA,NA,NA
1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95305728073192,NA,NA,NA
1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940638099456693,NA,NA,NA
1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980044752771933,NA,NA,NA
1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948344651506944,NA,NA,NA
1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942834835323462,NA,NA,NA
1323,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908637696335411,NA,0.968225289364963,NA,NA,NA
1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819462110680888,NA,0.940944241158246,NA,NA,NA
1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903485016290339,NA,0.897043002615511,NA,NA,NA
1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885108447016944,NA,0.902485192218773,NA,NA,NA
1327,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957366101718452,NA,1.04857797806429,NA,NA,NA
1328,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940108247941127,NA,0.989690463316692,NA,NA,NA
1329,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2002874802183,NA,1.0757238248033,NA,NA,NA
1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973248837013134,NA,1.11180045792657,NA,NA,NA
1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03530021315608,NA,1.14527695570408,NA,NA,NA
1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02929711106643,NA,1.09401120671999,NA,NA,NA
1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09383869852233,NA,1.00356978245478,NA,NA,NA
1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41229597648224,NA,1.13060826148858,NA,NA,NA
1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12691922083707,NA,1.18075861863652,NA,NA,NA
1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20223582875672,NA,1.12775241050504,NA,NA,NA
1337,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14290645611672,NA,0.931707465414563,NA,NA,NA
1338,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11709032167307,NA,1.03012950337147,NA,NA,NA
1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07747705049644,NA,1.09615022751467,NA,NA,NA
1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12008849571613,NA,1.09129253726203,NA,NA,NA
1341,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974059869261395,NA,0.971607062614415,NA,NA,NA
1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11505597175272,NA,0.926599143174137,NA,NA,NA
1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00437095178801,NA,0.892892240401769,NA,NA,NA
1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879098668306396,NA,0.932835392832462,NA,NA,NA
1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896196869624785,NA,0.911777606825535,NA,NA,NA
1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.718361941748522,NA,0.989499085433686,NA,NA,NA
1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03261113008485,NA,1.0008076167612,NA,NA,NA
1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75959718667664,NA,0.880945561780882,NA,NA,NA
1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07295282137817,NA,0.948469683025259,NA,NA,NA
1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17939870995268,NA,1.07544990757149,NA,NA,NA
1351,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27068793367252,NA,1.1299336705137,NA,NA,NA
1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0894012084724,NA,1.06215825390168,NA,NA,NA
1353,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957168798126063,NA,0.982280972097835,NA,NA,NA
1354,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02618488280322,NA,1.09008142832585,NA,NA,NA
1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12361527846149,NA,0.94262484437259,NA,NA,NA
1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18035121073608,NA,1.07349173020618,NA,NA,NA
1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15320751387102,NA,1.10606529436783,1.39964979526808,NA,NA
1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904517429255544,NA,1.07648563885876,1.22027007653777,NA,NA
1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850093374061953,NA,0.941292874171151,0.830817420781393,NA,NA
1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993974686534276,NA,0.943947862363926,0.744237853773687,NA,NA
1361,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00150263592948,NA,0.948193864831526,0.823296436361539,NA,NA
1362,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976967316767118,NA,0.873675127767323,0.848008425359594,NA,NA
1363,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9083243720485,NA,0.894280104346246,0.641812566210024,NA,NA
1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978468650949674,NA,0.908756529616505,0.672255289551601,NA,NA
1365,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671838373413999,NA,0.953329843186157,0.843674099888306,NA,NA
1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908389594563903,NA,1.01034520116647,0.851009042103985,NA,NA
1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970024252576229,NA,1.01082894642725,0.960741179194977,NA,NA
1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954770871372923,NA,1.01761188402924,1.084385931713,NA,NA
1369,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894861099948787,NA,1.08235861467829,1.22217717470732,NA,NA
1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844499968949971,NA,1.004473123591,1.10547826043742,NA,NA
1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10814315647453,NA,1.05095130685072,1.31589827774219,NA,NA
1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29576492722841,NA,1.13986489264253,1.32132794135541,NA,NA
1373,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07009247119191,NA,1.00011985298885,0.917664840311526,NA,NA
1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20512923664433,NA,0.980220009880695,0.989565308856769,NA,NA
1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10165138758367,NA,0.90810846713149,0.761718018392351,NA,NA
