year,ff201a,ff201b,ff202a,ff202b,ff203a,ff203b,ff204a,ff204b,ff205a,ff205b,ff207a,ff207b,ff208a,ff208b,ff209a,ff209b,ff210a,ff210b,ff211a,ff211b,ff212a,ff212b,ff213a,ff213b,ff214a,ff214b,ff216a,ff216b,ff217a,ff217b,ff218a,ff218b,ff220a,ff220b,ff221a,ff221b,ff222a,ff222b,ff223a,ff223b,ff224a,ff224b,ff225a,ff225b,ff228a,ff228b,ff229a,ff229b,ff230a,ff230b,ff251a,ff252a,ff252b,ff253a,ff253c,ff254a,ff254b,ff255a,ff255b,ff256a,ff256b,ff257b,ff257c,ff258a,ff258b,ff259a,ff259b,ff260b,ff260c,ff263a,ff263b
990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.266512699314794,1.2000982432936522,,,,
991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853920804620763,1.2151738927006135,,,,
992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7710486947890499,1.1396981552780099,,,,
993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49084131135783704,0.5157252402535438,,,,
994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803191302935744,1.1547043807776132,,,,
995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4958369130290925,0.8569037453382493,,,,
996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7596061795648004,0.9261894211378922,,,,
997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7823618602961208,1.1592215904638936,,,,
998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8892660140879352,1.3207210628358463,,,,
999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9220438158107788,1.232767997070271,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1506310620995044,1.3972495398101392,,,,
1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9093515900411145,1.0966454325624535,,,,
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8773375185210335,0.9436690890137208,,,,
1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7534387155450765,0.9369381729717605,,,,
